picture_ID;well;stage_00;stage_01;stage_02;stage_03;correctly_predicted_00;correctly_predicted_01;correctly_predicted_02;correctly_predicted_03
plate_505/well_K15/position_5.npy_1500_600;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_5.npy_1800_600;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_5.npy_2100_600;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_5.npy_0_900;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_300_900;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_5.npy_600_900;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_5.npy_900_900;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_5.npy_1200_900;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_5.npy_1500_900;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_5.npy_1800_900;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_5.npy_2100_900;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_5.npy_0_1200;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_300_1200;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_5.npy_600_1200;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_5.npy_900_1200;K15;training;training;validation;training;0;0;0;1
plate_505/well_K15/position_5.npy_1200_1200;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_1500_1200;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_5.npy_1800_1200;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_2100_1200;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_5.npy_0_1500;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_300_1500;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_5.npy_600_1500;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_5.npy_900_1500;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_5.npy_1200_1500;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_5.npy_1500_1500;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_5.npy_1800_1500;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_5.npy_2100_1500;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_0_1800;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_5.npy_300_1800;K15;training;training;validation;training;1;0;0;1
plate_505/well_K15/position_5.npy_600_1800;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_5.npy_900_1800;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_5.npy_1200_1800;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_5.npy_1500_1800;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_1800_1800;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_5.npy_2100_1800;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_6.npy_0_0;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_6.npy_300_0;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_6.npy_600_0;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_6.npy_900_0;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_6.npy_1200_0;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_6.npy_1500_0;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_6.npy_1800_0;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_6.npy_2100_0;K15;training;training;validation;training;1;1;1;1
plate_505/well_K15/position_6.npy_0_300;K15;training;training;validation;training;1;1;1;0
plate_505/well_K15/position_6.npy_300_300;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_6.npy_600_300;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_6.npy_900_300;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_6.npy_1200_300;K15;training;training;validation;training;1;1;1;0
plate_505/well_K15/position_6.npy_1500_300;K15;training;training;validation;training;1;1;1;1
plate_505/well_K15/position_6.npy_1800_300;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_6.npy_2100_300;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_6.npy_0_600;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_6.npy_300_600;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_6.npy_600_600;K15;training;training;validation;training;0;1;1;0
plate_505/well_K15/position_6.npy_900_600;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_6.npy_1200_600;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_6.npy_1500_600;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_6.npy_1800_600;K15;training;training;validation;training;1;1;0;0
plate_505/well_K15/position_6.npy_2100_600;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_6.npy_0_900;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_6.npy_300_900;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_6.npy_600_900;K15;training;training;validation;training;0;1;1;0
plate_505/well_K15/position_6.npy_900_900;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_6.npy_1200_900;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_6.npy_1500_900;K15;training;training;validation;training;1;0;0;1
plate_505/well_K15/position_6.npy_1800_900;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_6.npy_2100_900;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_6.npy_0_1200;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_6.npy_300_1200;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_6.npy_600_1200;K15;training;training;validation;training;1;0;0;1
plate_505/well_K15/position_6.npy_900_1200;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_6.npy_1200_1200;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_6.npy_1500_1200;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_6.npy_1800_1200;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_6.npy_2100_1200;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_6.npy_0_1500;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_6.npy_300_1500;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_6.npy_600_1500;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_6.npy_900_1500;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_6.npy_1200_1500;K15;training;training;validation;training;0;0;0;1
plate_505/well_K15/position_6.npy_1500_1500;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_6.npy_1800_1500;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_6.npy_2100_1500;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_6.npy_0_1800;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_6.npy_300_1800;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_6.npy_600_1800;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_6.npy_900_1800;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_6.npy_1200_1800;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_6.npy_1500_1800;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_6.npy_1800_1800;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_6.npy_2100_1800;K15;training;training;validation;training;1;1;1;0
plate_505/well_K15/position_7.npy_0_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_300_0;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_7.npy_600_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_900_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_1200_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_1500_0;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_7.npy_1800_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_2100_0;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_7.npy_0_300;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_300_300;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_7.npy_600_300;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_7.npy_900_300;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_7.npy_1200_300;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_1500_300;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_7.npy_1800_300;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_2100_300;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_7.npy_0_600;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_7.npy_300_600;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_7.npy_600_600;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_7.npy_900_600;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_7.npy_1200_600;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_7.npy_1500_600;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_1800_600;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_7.npy_2100_600;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_0_900;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_7.npy_300_900;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_7.npy_600_900;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_7.npy_900_900;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_7.npy_1200_900;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_7.npy_1500_900;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_1800_900;K15;training;training;validation;training;1;1;0;1
plate_505/well_K15/position_7.npy_2100_900;K15;training;training;validation;training;0;1;1;0
plate_505/well_K15/position_7.npy_0_1200;K15;training;training;validation;training;0;1;1;1
plate_505/well_K15/position_7.npy_300_1200;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_7.npy_600_1200;K15;training;training;validation;training;1;0;1;1
plate_505/well_K15/position_7.npy_900_1200;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_7.npy_1200_1200;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_7.npy_1500_1200;K15;training;training;validation;training;1;1;0;1
plate_505/well_K15/position_7.npy_1800_1200;K15;training;training;validation;training;0;0;0;1
plate_505/well_K15/position_7.npy_2100_1200;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_7.npy_0_1500;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_7.npy_300_1500;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_7.npy_600_1500;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_7.npy_900_1500;K15;training;training;validation;training;1;1;0;0
plate_505/well_K15/position_7.npy_1200_1500;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_1500_1500;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_1800_1500;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_7.npy_2100_1500;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_7.npy_0_1800;K15;training;training;validation;training;1;1;0;1
plate_505/well_K15/position_7.npy_300_1800;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_7.npy_600_1800;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_7.npy_900_1800;K15;training;training;validation;training;1;1;1;1
plate_505/well_K15/position_7.npy_1200_1800;K15;training;training;validation;training;0;0;1;1
plate_505/well_K15/position_7.npy_1500_1800;K15;training;training;validation;training;1;0;0;0
plate_505/well_K15/position_7.npy_1800_1800;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_7.npy_2100_1800;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_8.npy_500_0;K15;training;training;validation;training;1;0;1;0
plate_505/well_K15/position_8.npy_800_0;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_8.npy_1100_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_8.npy_1400_0;K15;training;training;validation;training;0;0;0;0
plate_505/well_K15/position_8.npy_1700_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_8.npy_2000_0;K15;training;training;validation;training;0;0;1;0
plate_505/well_K15/position_8.npy_500_300;K15;training;training;validation;training;0;0;1;1
